시군명,정류소명,정류소영문명,정류소id,정류소번호,중앙차로여부,관할관청,위치,WGS84위도,WGS84경도
화성시,굴다리입구,Guldari ,233002778,,노변정류장,경기도 화성시,,37.15205,126.8778833
화성시,궁평1교차로(경유),,277101997,,,,,37.1183333,126.6892167
화성시,궁평2리.해운초등학교,"Gungpyeong 2-ri, Haun Elementary School",233000882,36765.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.13885,126.7022667
화성시,궁평교회,Gungpyeong Church ,233000883,37482.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.13555,126.6986
화성시,궁평교회,Gungpyeong Church,233000325,36839.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1354667,126.6987667
화성시,궁평보건지소,Gungpyeong Public Health Center,233002240,55138.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1433167,126.70205
화성시,궁평보건지소,Pungpyeong Public Health Center,233002239,55210.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1425667,126.70215
화성시,궁평유원지종점,Gungpyeong Park Bus Terminal ,233002601,,노변정류장,경기도 화성시,,37.1267833,126.6842167
화성시,궁평항,Gungpyeonghang Port ,233000330,37022.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1167833,126.68435
화성시,궁평항(회차),Gungpyeonghang Port,233001799,37837.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1153,126.6837167
화성시,궁평해수욕장,Gungpyeong Beach,233001256,37026.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.12405,126.6913
화성시,궁평해수욕장,Gungpyeong Beach,233001255,37025.0,노변정류장,경기도 화성시,경기도 화성시 서신면,37.1240833,126.6911
화성시,귀래리,Gwirae-ri,233001171,37483.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1387,126.9896167
화성시,귀래산업단지,Gwirae Industrial Complex ,233002384,55261.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1332333,126.98185
화성시,귀래산업단지,Gwirae Industrial Complex ,233002385,55262.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.13325,126.9821333
화성시,그린빌라.롤링힐스,"Green Villa, Rolling Hills",233002131,55105.0,노변정류장,경기도 화성시,,37.18955,126.8420667
화성시,그린빌라.롤링힐스,"Green Villa, Rolling Hills",233002130,55104.0,노변정류장,경기도 화성시,,37.1898833,126.8413667
화성시,그린팬션,Green Pension ,233003030,,노변정류장,경기도 화성시,,37.1669667,126.6187667
화성시,그린피아호텔,Greenpia Hotel,233000609,36229.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2035167,126.98285
화성시,그린피아호텔,Greenpia Hotel ,233000608,36228.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.2034333,126.9827833
화성시,근영심포니아파트,Kunyoung Symphonia Apartment ,233000938,37915.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1334333,127.0269
화성시,금강.센트럴힐즈,"Geumgang, Central Hills",233000124,55400.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1814667,127.1090167
화성시,금강아파트,Geumgang Apartment ,233001161,36787.0,노변정류장,경기도 화성시,경기도 화성시 장안면,37.08115,126.8103667
화성시,금강아파트,Geumgang Apartment ,233002921,,노변정류장,경기도 화성시,,37.2104,126.80255
화성시,금강팬테리움,,233003149,55545.0,,,,37.2838,126.8219833
화성시,금강팬테리움2차,Dongtan New Town 2 Block A 65,233003046,,노변정류장,경기도 화성시,,37.1773667,127.1145167
화성시,금강팬테리움2차,Dongtan New Town 2 Block A 65,233003047,,노변정류장,경기도 화성시,,37.1770833,127.1145
화성시,금강포란재아파트정문,Geumgang Poranjae Apartment Main Gate,233000151,36430.0,노변정류장,경기도 화성시,,37.18695,126.855
화성시,금곡1리,Geumgok 1-ri ,233000153,36420.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1714333,127.0789667
화성시,금곡1리,Geumgok 1-ri,233000986,36419.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1714667,127.0790833
화성시,금곡2리,Geumgok 2-ri ,233000155,36410.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1835833,127.0781333
화성시,금곡2리,Geumgok 2-ri ,233000956,36412.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1836167,127.0780333
화성시,금곡동,Geumgok-dong,233000152,37597.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1683833,127.07835
화성시,금광포란재아파트,Geumgwang Poranjae Apartment ,233000192,36050.0,노변정류장,경기도 화성시,,37.1833667,126.85505
화성시,금광포란재아파트,Geumgang Poranjae Apartment ,233000206,36051.0,노변정류장,경기도 화성시,,37.1833333,126.8555833
화성시,금당1리.소곡,"Geumdang 1-ri, Sogok ",233002627,,노변정류장,경기도 화성시,,37.1896,126.7423167
화성시,금당1리마을회관,Geumdang 1-ri Community Center,233002598,,노변정류장,경기도 화성시,,37.1917667,126.7425333
화성시,금당1리마을회관,Geumdang 1-ri Community Center,233002596,55456.0,노변정류장,경기도 화성시,,37.1918,126.74245
화성시,금당2리,Geumdang 2-ri ,233002804,,노변정류장,경기도 화성시,,37.1895167,126.7468
화성시,금당2리,Geumdang 2-ri,233002805,,노변정류장,경기도 화성시,,37.1895833,126.7467833
화성시,금당2리종점,Geumdang 2-ri Bus Terminal ,233002801,,노변정류장,경기도 화성시,,37.1872833,126.7429833
화성시,금당공단앞,Geumdang Industrial Complex,233002806,,노변정류장,경기도 화성시,,37.1894333,126.75025
화성시,금당공단앞,Geumdang Industrial Complex,233002807,,노변정류장,경기도 화성시,,37.1894833,126.7503667
화성시,금당리회관,Geumdang-ri Community Center ,233003001,,노변정류장,경기도 화성시,,37.1837833,126.7471167
화성시,금복리,Geumbok-ri,233001137,36297.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1534667,127.0065333
화성시,금복리,Geumbok-ri,233000052,36296.0,노변정류장,경기도 화성시,경기도 화성시 정남면,37.1532333,127.0063833
화성시,금산사입구,Geumsansa,233000529,37208.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.19,126.88315
화성시,금산사입구,Geumsansa,233000542,37209.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1899,126.88335
화성시,금성백조.영천유,Geumseong Baekjo Apt,233002434,55292.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.2034167,127.1074167
화성시,금의1리,Geumui 1-ri,233002611,36848.0,,경기도 화성시,,37.10025,126.8392
화성시,금의1리복지회관,Geumui 1-ri Welfare Center,233001797,37844.0,노변정류장,경기도 화성시,경기도 화성시 장안면,37.1077833,126.823
화성시,금의1리입구,Geumui 1-ri,233000398,36870.0,노변정류장,경기도 화성시,경기도 화성시 장안면,37.1002167,126.8393167
화성시,금의2리,Geumui 2-ri,233000456,37439.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.1166167,126.81645
화성시,금의2리,Geumui 2-ri,233001401,36965.0,노변정류장,경기도 화성시,경기도 화성시 장안면,37.11655,126.8164167
화성시,금의3리,Geumui 3-ri ,233000458,36887.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.1179833,126.8288833
화성시,금의3리,Geumui 3-ri ,233000450,36893.0,노변정류장,경기도 화성시,경기도 화성시 장안면,37.11715,126.8278
화성시,금호어울림,Geumho Eoullim Apartment,233001676,37741.0,노변정류장,경기도 화성시,경기도 화성시 반송동,37.20655,127.0664833
화성시,기배동주민센터,Gibae-dong Community Center,233002725,,노변정류장,경기도 화성시,,37.2241667,126.9832
화성시,기배동주민센터,Gibae-dong Community Center,233002726,,노변정류장,경기도 화성시,,37.224,126.98315
화성시,기배동주민센터,,233531630,,,,,37.2238667,126.9839667
화성시,기배동주민센터,,233531820,,,,,37.2236833,126.9840333
화성시,기산베스트빌,Gisan Bestville,233000369,36838.0,노변정류장,경기도 화성시,,37.1952167,126.8223
화성시,기산베스트빌,Gisan Bestville,233000187,36805.0,노변정류장,경기도 화성시,,37.19545,126.8226167
화성시,기산삼거리,Gisan Samgeori ,233002036,55010.0,노변정류장,경기도 화성시,경기도 화성시 기산동,37.2262333,127.0472333
화성시,기산삼거리,Gisan Samgeori,233002037,55009.0,노변정류장,경기도 화성시,경기도 화성시 반월동,37.2263167,127.0474333
화성시,기산아파트입구,,233519590,,,,,37.1755,126.9352333
화성시,기산아파트입구,,233514140,,,,,37.17505,126.9352667
화성시,기아2차아파트앞,Kia Apartment 2-cha,233001057,36824.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.06045,126.79305
화성시,기아2차아파트앞,Kia Apartment 2-cha,233002268,55143.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0604667,126.7929
화성시,기아생활관,Kia Dormitory ,233000477,36904.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0643167,126.7958667
화성시,기아생활관,Kia Dormitory ,233000485,36918.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0643833,126.7956167
화성시,기아후문입구,Kia Motors Back Gate,233001008,36832.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.0435167,126.7586
화성시,기아후문입구,Kia Motors Back Gate,233001007,37476.0,노변정류장,경기도 화성시,경기도 화성시 우정읍,37.04385,126.7588333
화성시,기안1통입구,Gian 1-tong,233002716,,노변정류장,경기도 화성시,,37.2257167,126.98595
화성시,기안1통입구,Gian 1-tong,233002959,,노변정류장,경기도 화성시,,37.2256833,126.98625
화성시,기안2통,Gian 2-tong,233002736,,노변정류장,경기도 화성시,,37.2212667,126.9790667
화성시,기안2통,Gian 2-tong,233002735,,노변정류장,경기도 화성시,,37.22125,126.9788333
화성시,기안교차로,Gian Junction ,233002526,,노변정류장,경기도 화성시,,37.2277333,126.9862
화성시,기안교차로,Gian Junction ,233002715,,노변정류장,경기도 화성시,,37.2272,126.98705
화성시,기안말앞,Gianmal,233002713,,노변정류장,경기도 화성시,,37.2295,126.9881167
화성시,기안말앞,Gianmal ,233002714,,노변정류장,경기도 화성시,,37.2293333,126.9882333
화성시,기안성당,Gian Catholic Church ,233002732,,노변정류장,경기도 화성시,,37.2243,126.9783
화성시,기안성당,Gian Catholic Church ,233002731,,노변정류장,경기도 화성시,,37.2242667,126.97815
화성시,기안중학교,Gian Middle School ,233002729,,노변정류장,경기도 화성시,,37.2246833,126.9767833
화성시,기안중학교,Gian Middle School ,233002730,,노변정류장,경기도 화성시,,37.2246167,126.9765167
화성시,기업은행,IBK Bank,233001046,36018.0,노변정류장,경기도 화성시,,37.2081667,126.81885
화성시,기업은행,IBK Bank,233000210,37567.0,노변정류장,경기도 화성시,,37.2071833,126.8197333
화성시,기천1리,Gicheon 1-ri,233002845,,노변정류장,경기도 화성시,,37.1774167,126.90915
화성시,기천1리,Gicheon 1-ri,233002847,,노변정류장,경기도 화성시,,37.1774167,126.9092167
화성시,기천1리입구,Gicheon 1-ri ,233002071,55039.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.17655,126.90735
화성시,기천1리입구,Gicheon 1-ri,233002767,,노변정류장,경기도 화성시,,37.1765333,126.90725
화성시,기천3리,Gicheon 3-ri ,233002177,55276.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1917333,126.9095667
화성시,기천3리,Gicheon 3-ri ,233002769,,노변정류장,경기도 화성시,,37.1884333,126.9083333
화성시,기천3리,Gicheon 3-ri ,233002175,55275.0,노변정류장,경기도 화성시,경기도 화성시 팔탄면,37.1884,126.9084167
화성시,기천3리종점,Gicheon 3-ri Bus Terminal ,233002962,,노변정류장,경기도 화성시,,37.1918,126.9092833
화성시,기천저수지,Gicheon Reservoir ,233000553,37247.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.1936833,126.9009333
화성시,기천저수지,Gicheon Reservoir,233000910,37249.0,노변정류장,경기도 화성시,경기도 화성시 봉담읍,37.19375,126.9008833
화성시,기천편의점할인마트앞,"Gicheon Convenience Store, Discount Mart",233002765,,노변정류장,경기도 화성시,,37.17235,126.9028167
화성시,기천편의점할인마트앞,"Gicheon Convenience Store, Discount Mart",233002766,,노변정류장,경기도 화성시,,37.17205,126.9022833
화성시,기흥동탄IC(경유),,277101636,,,,,37.2166167,127.0969833
화성시,기흥동탄IC(경유),,277102247,,,,,37.21625,127.0972833
화성시,기흥동탄TG(경유),,277101884,,,,,37.2169833,127.0917
화성시,기흥동탄TG(경유),,277101908,,,,,37.21655,127.0915667
화성시,길목,Gilmok,233001186,36207.0,노변정류장,경기도 화성시,경기도 화성시 양감면,37.0864167,126.97935
화성시,길성리,Gilseong-ri,233000035,37332.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1248167,126.9739833
화성시,길성리,Gilseong-ri,233001324,37376.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.1215667,126.9620833
화성시,길성리,Gilseong-ri,233000037,37333.0,노변정류장,경기도 화성시,경기도 화성시 향남읍,37.12485,126.97415
화성시,까치고개,Kkachi Gogae,233000016,36202.0,노변정류장,경기도 화성시,경기도 화성시 양감면,37.115,126.97885
화성시,까치고개,Kkachi Gogae,233001082,36201.0,노변정류장,경기도 화성시,경기도 화성시 양감면,37.1150667,126.9787667
화성시,꽃가마약수터,Kkotgama Mineral Spring,233001323,36943.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1589,127.09875
화성시,꽃가마약수터,Kkotgama Mineral Spring,233000166,36810.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1591,127.09935
화성시,꽃밭,Flower Garden ,233000510,37157.0,노변정류장,경기도 화성시,경기도 화성시 장안면,37.0931,126.8619
화성시,꽃밭,Flower Garden ,233000509,37158.0,노변정류장,경기도 화성시,경기도 화성시 장안면,37.0929667,126.8618833
화성시,나래울,Naraeul,233002146,55102.0,노변정류장,경기도 화성시,경기도 화성시 능동,37.2052833,127.05265
화성시,나래울,Naraeul,233002145,55101.0,노변정류장,경기도 화성시,경기도 화성시 능동,37.2052667,127.0524167
화성시,나래학교.LH65블럭.하우스디더레이크,"LH 65, 66",233000162,36493.0,노변정류장,경기도 화성시,경기도 화성시 동탄면,37.1758833,127.10565
화성시,나루고등학교,Naru High School,233001846,37889.0,노변정류장,경기도 화성시,경기도 화성시 반송동,37.188,127.0729
화성시,나루고등학교,Naru High School,233002653,55272.0,노변정류장,경기도 화성시,,37.1868,127.0725833
화성시,나루고등학교,Naru High School,233001847,37890.0,노변정류장,경기도 화성시,경기도 화성시 반송동,37.18815,127.0730833
